CMN_STATE_ABBR,PROVIDER_1000_POP_RATIO_IMU,MUA_POPULATION_TYP_DESC,COUNTY_NM,MUA_COMP_UPDATE_DT_TXT,MUA_SCORE,RURAL_STATUS_DESC
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,52.88,
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,0.5,Medically Underserved Area,El Paso,7/10/19,58.7,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.34,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.34,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.34,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.34,Non-Rural
TX,,Medically Underserved Area,El Paso,7/10/19,51.34,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Ellis,5/11/94,55.24,Non-Rural
TX,,Medically Underserved Area,Erath,11/1/78,54.4,Rural
TX,2.8,Medically Underserved Area,Falls,4/23/19,54.1,Partially Rural
TX,2.8,Medically Underserved Area,Fannin,4/23/19,57.8,Rural
TX,5.7,Medically Underserved Area,Fayette,4/23/19,59.7,Rural
TX,0,Medically Underserved Area,Fisher,4/23/19,47.9,Rural
TX,,Medically Underserved Area,Floyd,11/1/78,41.8,Rural
TX,,Medically Underserved Area,Floyd,8/12/19,41.8,Rural
TX,2.8,Medically Underserved Area,Foard,4/23/19,53.5,Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,0,MUP Low Income,Jasper,11/29/19,57,Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,,Medically Underserved Area,Fort Bend,5/11/94,54.25,Non-Rural
TX,2.8,Medically Underserved Area,Franklin,11/16/16,60.3,Rural
TX,2.8,Medically Underserved Area,Freestone,4/23/19,56.1,Rural
TX,1.5,Medically Underserved Area,Frio,4/23/19,60,Rural
TX,,Medically Underserved Area,Gaines,11/1/78,43.7,Rural
TX,,Medically Underserved Area,Gaines,8/12/19,43.7,Rural
TX,,Medically Underserved Area,Galveston,5/11/94,60.9,Non-Rural
TX,,Medically Underserved Area,Galveston,5/11/94,52.88,Rural
TX,,Medically Underserved Area,Galveston,5/11/94,52.88,Non-Rural
TX,,Medically Underserved Area,Galveston,5/11/94,52.88,Rural
TX,,Medically Underserved Area,Galveston,5/11/94,52.88,Rural
TX,,Medically Underserved Area,Galveston,5/11/94,52.88,Rural
TX,,Medically Underserved Area,Galveston,4/12/02,59.3,Non-Rural
TX,,Medically Underserved Area,Galveston,4/12/02,59.3,Non-Rural
TX,,Medically Underserved Area,Galveston,4/12/02,59.3,Non-Rural
TX,,Medically Underserved Area,Galveston,5/13/19,60.9,Non-Rural
TX,0,Medically Underserved Area,Galveston,5/13/19,59.8,Non-Rural
TX,0,Medically Underserved Area,Galveston,5/13/19,59.8,Non-Rural
TX,0,Medically Underserved Area,Galveston,5/13/19,59.8,Non-Rural
TX,,Medically Underserved Area,Galveston,6/25/19,60.9,
TX,0,Medically Underserved Area,Garza,12/5/16,60.8,Rural
TX,,Medically Underserved Area,Glasscock,11/1/78,57.9,Rural
TX,,Medically Underserved Area,Glasscock,8/12/19,57.9,Rural
TX,1.5,Medically Underserved Area,Goliad,4/23/19,53.5,Partially Rural
TX,,Medically Underserved Area,Gonzales,11/1/78,37.7,Rural
TX,,Medically Underserved Area,Gray,7/12/94,54.2,Rural
TX,1.5,Medically Underserved Area,Gray,11/29/19,61,Rural
TX,,Medically Underserved Area,Gray,11/29/19,54.2,Rural
TX,,Medically Underserved Area,Grayson,7/12/94,56.2,Non-Rural
TX,,Medically Underserved Area,Grayson,2/25/09,54.6,Non-Rural
TX,,Medically Underserved Area,Grayson,2/25/09,54.6,Non-Rural
TX,,Medically Underserved Area,Grayson,2/25/09,54.6,
TX,,Medically Underserved Area,Grayson,11/29/19,56.2,Non-Rural
TX,,Medically Underserved Area,Gregg,2/1/94,0,Rural
TX,,Medically Underserved Area,Gregg,2/1/94,0,Non-Rural
TX,,Medically Underserved Area,Gregg,2/1/94,0,Non-Rural
TX,,Medically Underserved Area,Gregg,2/1/94,0,Non-Rural
TX,,Medically Underserved Area,Gregg,2/1/94,0,Non-Rural
TX,,Medically Underserved Area,Gregg,2/1/94,0,Non-Rural
TX,,Medically Underserved Area,Gregg,2/1/94,0,Non-Rural
TX,4.1,Medically Underserved Area,Grimes,4/23/19,59.8,Rural
TX,,Medically Underserved Area,Guadalupe,5/11/94,53.07,Rural
TX,,Medically Underserved Area,Guadalupe,5/11/94,53.07,Rural
TX,,Medically Underserved Area,Guadalupe,5/11/94,53.07,Non-Rural
TX,,Medically Underserved Area,Guadalupe,5/11/94,53.07,Non-Rural
TX,,Medically Underserved Area,Guadalupe,5/11/94,53.07,Non-Rural
TX,,Medically Underserved Area,Guadalupe,5/11/94,53.07,Rural
TX,,Medically Underserved Area,Guadalupe,5/11/94,53.07,Rural
TX,,Medically Underserved Area,Guadalupe,5/11/94,53.07,Rural
TX,,Medically Underserved Area,Hale,2/6/97,55.8,Rural
TX,5.7,Medically Underserved Area,Hall,4/23/19,48.4,Rural
TX,,Medically Underserved Area,Hamilton,4/23/04,45.4,Rural
TX,5.7,Medically Underserved Area,Hamilton,5/13/19,55.2,Rural
TX,4.1,Medically Underserved Area,Hardeman,4/23/19,58.6,Rural
TX,,Medically Underserved Area,Hardin,11/1/78,60.5,Non-Rural
TX,,Medically Underserved Area,Harris,5/4/94,48.4,Non-Rural
TX,,Medically Underserved Area,Harris,5/4/94,48.4,Non-Rural
TX,,Medically Underserved Area,Harris,5/4/94,48.4,Non-Rural
TX,,Medically Underserved Area,Harris,5/4/94,48.4,Non-Rural
TX,,Medically Underserved Area,Harris,5/4/94,48.4,Non-Rural
TX,,Medically Underserved Area,Harris,5/4/94,48.4,Non-Rural
TX,,Medically Underserved Area,Harris,5/4/94,48.4,Non-Rural
TX,,Medically Underserved Area,Harris,3/29/00,52.9,Non-Rural
TX,,Medically Underserved Area,Harris,3/29/00,52.9,Non-Rural
TX,,Medically Underserved Area,Harris,3/29/00,52.9,Non-Rural
TX,,Medically Underserved Area,Harris,3/29/00,52.9,Non-Rural
TX,,Medically Underserved Area,Harris,3/29/00,52.9,Non-Rural
TX,,Medically Underserved Area,Harris,3/29/00,52.9,Non-Rural
TX,,Medically Underserved Area,Harris,3/29/00,52.9,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,11/14/01,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,57.3,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,2/28/03,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,55.6,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,1/29/02,52.2,Non-Rural
TX,,Medically Underserved Area,Harris,2/7/02,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,2/7/02,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,2/7/02,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,2/7/02,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,2/7/02,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,2/7/02,58.5,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,60.9,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,60.9,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,60.9,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,60.9,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,60.9,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,60.9,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,60.9,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,2/11/02,50.8,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,47.5,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,47.5,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,47.5,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,47.5,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,47.5,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,47.5,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,47.5,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,47.5,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,44.4,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,44.4,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,44.4,Non-Rural
TX,,Medically Underserved Area,Harris,4/3/02,44.4,Non-Rural
