county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),CVAC level of concern for vaccination rollout,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,seg_missing_bool,OH__Low Vulnerability,OH__Moderate Vulnerability,OH__Very High Vulnerability,OH__Very Low Vulnerability,OH__Moderate Concern,OH__Very High Concern,OH__medium,OH__small
Crosby,9.3808630394,2.0,35.92599,47.0,36.7,,202,14.03752606,910,15.8,20.604944832,58.75441,42728,81.048387097,5106,49.490795143,100.0,2023,,,,0.9838709677419356,0.9838709677419356,0.9838709677419356,0.9838709677419356,0.9838709677419356,0.1143,0.1758,0.0766,0.94,0.99,1702.0,1.0,0,0,0,1,0,0,1,0,1
Culberson,7.5471698113,1.0,46.53327,18.0,29.9,,111,22.334004024,430,19.8,,91.19927,48217,81.65374677,2193,49.110807114,100.0,2023,,,,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.1166,0.1765,0.0789,1.0,1.0,1097.0,1.0,1,0,0,1,0,0,1,0,1
Dallas,8.5008850863,1879.0,71.28527,55.0,20.3,6.3617250733,80404,11.775681498,373560,14.2,51.732681667,137.93237,63549,73.393637195,2586050,50.418708068,0.6883041916,2023,,,,0.9365238285943132,0.9438182962412036,0.9620687682361692,0.9405572401167116,0.9323759940500028,0.1078,0.1697,0.0704,0.75,0.83,725.0,1.0,0,0,0,0,0,0,1,0,0
Dawson,10.579937304,5.0,38.53862,32.0,27.8,,421,12.623688156,2330,18.1,18.853243491,48.33642,43627,72.663066057,12413,44.292274229,16.294368539,2023,,,,0.8368794326241135,0.8723404255319149,0.9078014184397164,0.8581560283687943,0.8581560283687943,0.1235,0.1873,0.0822,0.95,1.0,2069.0,1.0,0,0,0,1,0,0,1,1,0
Cameron,8.3524870983,219.0,51.62903,44.0,32.6,5.0383674846,16733,13.312594973,75390,17.9,80.079373763,88.8828,46436,85.421696284,423029,50.809518969,8.4208064596,2023,,,,0.9878858929269244,0.9867135599843688,0.9910121141070732,0.9898397811645174,0.988081281750684,0.105,0.1701,0.0683,0.98,0.98,1125.0,1.0,0,0,0,1,0,0,1,0,0
Callahan,11.451135242,2.0,14.17434,41.0,19.1,,373,12.036140691,1940,13.9,,63.76196,56708,49.699398798,14115,50.442791357,72.179562906,2023,,,,0.9239130434782608,0.9239130434782608,0.9239130434782608,0.9293478260869564,0.9130434782608696,0.1278,0.1901,0.086,0.3,0.8,1568.0,1.0,1,1,0,0,0,0,0,1,0
Caldwell,8.7528459398,11.0,25.011940000000003,44.0,19.4,5.6038105912,1460,14.218932606,5930,13.9,39.033710301,42.74326,60063,77.938767796,46791,49.141929003,42.292334367,2023,,,,0.966796875,0.96875,0.986328125,0.974609375,0.96484375,0.124,0.188,0.0827,0.87,0.97,2340.0,1.0,0,0,0,1,0,0,1,0,0
Zapata,8.0683156655,1.0,7.05617,38.0,44.6,,663,14.447592068,3040,21.4,,35.95053,37474,87.980493402,13908,50.035950532,23.534027679,2023,,,,0.9658536585365852,0.975609756097561,0.9951219512195122,0.9804878048780488,0.9853658536585366,0.1146,0.1867,0.0742,0.99,1.0,2782.0,1.0,1,0,0,1,0,0,1,1,0
Anderson,7.3565473271,23.0,39.78895,45.0,24.5,,1282,11.478198585,8060,13.9,47.602799748,77.05216,54515,64.514557193,58402,38.051779049,67.063532793,2023,,,,0.96229802513465,0.9587073608617596,0.96229802513465,0.96229802513465,0.9551166965888688,0.1398,0.2105,0.0948,0.79,0.95,1298.0,1.0,0,0,0,0,0,0,1,0,0
Andrews,7.3170731707,8.0,42.37513,24.0,15.4,,1195,19.430894309,2200,12.0,71.350793204,65.07592,70005,46.584302326,18440,48.926247289,16.502096578,2023,,,,0.9777070063694268,0.9554140127388536,0.9968152866242038,0.9840764331210192,0.9777070063694268,0.1166,0.1765,0.0789,0.47,0.88,1537.0,1.0,0,0,1,0,0,0,1,1,0
Angelina,8.9076884797,57.0,65.67123000000001,50.0,26.4,7.0544554455,2984,13.443258098,15170,17.4,41.273274278,115.59892,50620,74.279898847,86506,50.954847063,43.082366228,2023,,,,0.9480176211453744,0.9524229074889868,0.9691629955947136,0.9559471365638766,0.947136563876652,0.125,0.1935,0.0836,0.98,0.89,865.0,1.0,0,0,0,1,0,0,1,0,0
Archer,6.8965517241,,,48.0,12.5,,313,15.912557194,1200,13.7,,11.51941,69286,31.87032419,8681,50.420458473,88.988292467,2023,,,,0.9420289855072465,0.9492753623188406,0.9492753623188406,0.9420289855072465,0.9420289855072465,0.1293,0.1898,0.087,0.09,0.8,8681.0,1.0,1,0,0,0,1,0,1,0,1
Armstrong,,0.0,0.0,36.0,13.2,,77,17.539863326,210,10.5,,0.0,64401,31.329113924,1839,50.679717238,100.0,2023,,,,1.0,0.96,1.0,1.0,1.0,0.1241,0.1883,0.0824,0.16,0.56,1839.0,0.0,1,0,0,0,1,1,0,0,1
Atascosa,7.9859678085,10.0,19.33338,40.0,23.8,,1777,12.442234981,5830,11.6,79.225644182,56.0684,57905,61.99440346,49939,49.968962134,60.711184342,2023,,,,0.9690265486725664,0.9690265486725664,0.9778761061946902,0.971976401179941,0.971976401179941,0.1146,0.174,0.0756,0.85,0.95,1784.0,1.0,0,0,0,1,0,0,1,0,0
Austin,8.0698835275,5.0,16.68224,47.0,16.5,,1047,14.405613649,4030,13.5,28.248595886,59.24951,68150,53.472222222,30380,50.039499671,66.344089805,2023,,,,0.9477806788511748,0.9399477806788512,0.9556135770234988,0.9477806788511748,0.93733681462141,0.1114,0.1704,0.0738,0.49,0.82,1688.0,1.0,0,0,1,0,0,0,1,1,0
Bandera,8.0,5.0,20.9547,45.0,19.4,,546,13.694507148,3400,14.9,,69.55715000000001,69051,51.484751204,21565,50.081150012,100.0,2023,,,,0.9109947643979056,0.9214659685863874,0.9319371727748692,0.9319371727748692,0.9214659685863874,0.1146,0.174,0.0756,0.51,0.77,1438.0,1.0,1,0,1,0,0,0,0,1,0
Bastrop,7.604262597,24.0,26.20059,45.0,18.1,4.3982407037,3516,14.742138365,10440,12.0,42.292319466,47.03208,72809,72.02498763,102058,48.828117345,63.85244907,2023,,,,0.930928626247122,0.9462778204144282,0.9623944742900996,0.933231005372218,0.920951650038373,0.124,0.188,0.0827,0.75,0.85,2126.0,1.0,0,0,0,0,0,0,1,0,0
Baylor,9.6551724138,5.0,142.12621,35.0,25.2,,106,12.942612943,560,15.7,30.43688815,115.0417,45408,57.32689211,3477,50.589588726,100.0,2023,,,,0.9215686274509804,0.9803921568627452,1.0,0.9411764705882352,0.9607843137254902,0.1293,0.1898,0.087,0.16,0.78,869.0,1.0,0,0,0,0,1,0,0,0,1
Deaf Smith,6.9341474051,2.0,10.94271,34.0,24.1,,970,16.898954704,2000,10.8,,103.66087,50967,76.957605985,18329,49.811773692,17.711129465,2023,,,,0.9834983498349836,0.99009900990099,0.9933993399339934,1.0,0.9933993399339934,0.1241,0.1883,0.0824,0.84,0.9,965.0,1.0,1,0,0,1,0,0,1,1,0
Bee,9.736632083,5.0,15.37846,37.0,30.9,7.9904115062,610,9.0450771056,5500,16.9,66.47505981,71.14215,45431,80.309339679,30924,38.701332299,42.97730768,2023,,,,0.9647435897435898,0.967948717948718,0.9775641025641024,0.967948717948718,0.9647435897435898,0.1183,0.18,0.0772,0.97,0.99,1406.0,1.0,0,0,0,1,0,0,1,1,0
Bexar,8.8493981011,1505.0,74.25414,43.0,20.8,6.1205886183,51184,9.8073179331,288320,14.6,42.305089999,127.30274,63014,61.540029941,2028236,50.399509722,4.5390847652,2023,,,,0.9311357055020032,0.94133047721052,0.955730096394145,0.9334761394739974,0.929548970605736,0.1005,0.1587,0.0641,0.83,0.87,786.0,1.0,0,0,0,1,0,0,1,0,0
Blanco,6.3271604938,6.0,48.903740000000006,48.0,14.2,,427,19.139399372,1510,12.9,,50.479560000000006,69247,39.323076923,11886,49.957933704,100.0,2023,,,,0.8559322033898306,0.8559322033898306,0.8983050847457628,0.8559322033898306,0.8389830508474576,0.1008,0.1475,0.0669,0.28,0.68,1981.0,1.0,1,1,0,0,0,0,0,1,0
Borden,,0.0,0.0,28.0,12.0,,22,14.285714286,80,11.7,,0.0,69744,37.229437229,617,47.649918963,100.0,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.06,0.72,617.0,0.0,1,0,0,0,1,0,0,0,1
Bosque,6.0392156863,11.0,59.13025,34.0,19.8,,586,14.779319042,2850,15.5,25.971333562,48.64076,56041,65.77977896,18503,50.386423823,81.215681968,2023,,,,0.8944444444444445,0.9222222222222224,0.9388888888888888,0.9055555555555556,0.8944444444444445,0.1248,0.188,0.085,0.62,0.89,2056.0,1.0,0,0,0,0,0,0,1,1,0
Brazoria,8.2835415535,244.0,64.12312,47.0,11.8,4.6175704475,8777,8.4860966083,42840,11.6,45.420277373,73.74455999999999,82165,51.388176589,379689,49.30851302,22.52862699,2023,,,,0.963084495488105,0.963084495488105,0.9729286300246104,0.965135356849877,0.9639048400328136,0.1074,0.1608,0.071,0.51,0.69,1356.0,1.0,0,0,1,0,0,0,0,0,0
Brazos,7.8270905466,203.0,87.29118,56.0,23.5,5.0300767476,5029,10.208058459,34030,15.0,38.333795888,77.20477,50494,57.559210109,237032,49.707212528,12.063576784,2023,,,,0.9605609114811569,0.962313759859772,0.9618755477651184,0.9592462751971954,0.9548641542506572,0.1055,0.1682,0.0691,0.65,0.81,1295.0,1.0,0,0,0,0,0,0,1,0,0
Brewster,5.5467511886,9.0,97.43423,13.0,20.8,,273,15.61784897,1460,15.8,,95.2381,51197,56.625441696,9450,48.497354497,34.867850953,2023,,,,0.8939393939393939,0.9242424242424242,0.9242424242424242,0.8939393939393939,0.8787878787878788,0.1166,0.1765,0.0789,0.66,0.84,1050.0,1.0,1,0,0,0,0,0,1,1,0
Briscoe,,1.0,67.2495,34.0,24.3,,61,19.365079365,210,15.4,,71.27584,49905,52.480417755,1403,48.966500356,100.0,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1241,0.1883,0.0824,0.46,0.95,1403.0,1.0,1,0,1,0,0,0,1,0,1
Brown,8.3661065427,21.0,55.80209,43.0,22.3,7.5839653304,783,9.7740606666,5680,15.0,52.518803697,91.64223,48803,58.127235962,38192,50.201612903,40.40046187,2023,,,,0.9610091743119266,0.9564220183486238,0.9655963302752294,0.9610091743119266,0.9564220183486238,0.1278,0.1901,0.086,0.63,0.72,1091.0,1.0,0,0,0,0,0,0,0,0,0
Burleson,9.2682926829,7.0,37.80923,46.0,20.7,,519,12.714355708,2440,13.4,27.821782098,49.85873,57469,60.883977901,18051,50.39056008,76.65677547,2023,,,,0.9736842105263158,0.9824561403508772,0.9824561403508772,0.9780701754385964,0.9736842105263158,0.1225,0.1864,0.0827,0.61,0.83,2006.0,1.0,0,0,0,0,0,0,1,1,0
Burnet,7.132374523,21.0,42.29352,50.0,16.3,,1612,15.097873935,5760,12.1,70.950903274,76.53962,72510,60.967831392,50954,50.716332378,55.67251462,2023,,,,0.9158316633266532,0.9138276553106212,0.9278557114228456,0.9218436873747496,0.9218436873747496,0.1264,0.1929,0.0847,0.53,0.7,1307.0,1.0,0,0,1,0,0,0,0,0,0
Jim Wells,10.414114188,10.0,24.72066,43.0,29.3,4.8959608323,1274,11.431135038,7420,18.2,78.561748264,102.96805,43852,78.986915404,38847,50.353952686,40.085214751,2023,,,,0.901840490797546,0.9427402862985684,0.950920245398773,0.901840490797546,0.9079754601226994,0.0992,0.1603,0.0642,0.92,0.99,971.0,1.0,0,0,0,1,0,0,1,0,0
Delta,6.2231759657,1.0,18.69508,40.0,23.3,,172,13.607594937,870,16.5,64.290443611,55.63798,50329,65.685164213,5392,50.853115727,100.0,2023,,,,0.9701492537313432,0.9850746268656716,1.0,0.9701492537313432,0.9850746268656716,0.1283,0.1937,0.0866,0.57,0.85,1797.0,1.0,0,0,1,0,0,0,1,0,1
Dickens,11.382113821,1.0,46.72897,35.0,27.4,,65,17.015706806,350,16.2,,57.47126,42690,57.575757576,1740,44.08045977,100.0,2023,,,,0.8636363636363636,0.9090909090909092,1.0,0.8636363636363636,0.8636363636363636,0.1143,0.1758,0.0766,0.88,0.93,1740.0,1.0,1,0,0,1,0,0,1,0,1
Hamilton,8.040201005,8.0,93.49071,25.0,22.8,,316,16.889363976,1440,17.1,,97.21716,53759,52.56869773,8229,50.22481468,64.377128097,2023,,,,0.9464285714285714,0.9375,0.9553571428571428,0.9553571428571428,0.9375,0.1264,0.1929,0.0847,0.61,0.78,1029.0,1.0,1,0,0,0,0,0,0,0,1
Hardeman,4.3795620438,5.0,124.65719,37.0,26.3,,188,21.33938706,600,15.2,,84.45946,45677,76.326530612,3552,49.408783784,100.0,2023,,,,0.9473684210526316,0.9473684210526316,0.9736842105263158,0.9736842105263158,0.9473684210526316,0.1293,0.1898,0.087,0.73,0.96,1184.0,1.0,1,0,0,0,0,0,1,0,1
Hardin,8.9017102823,10.0,17.15119,46.0,15.1,6.2578222778,1706,11.509141199,9210,16.1,66.330426643,57.92217,67183,46.534464677,56973,50.566057606,51.547542784,2023,,,,0.8875154511742892,0.927070457354759,0.9406674907292956,0.892459826946848,0.8875154511742892,0.1338,0.1949,0.0899,0.25,0.81,1726.0,1.0,0,1,0,0,0,0,1,0,0
Harris,8.7783547757,2788.0,58.84025,51.0,23.0,5.9292286292,161681,12.748343979,695310,14.9,50.439585496,114.57203,63539,69.079986136,4728030,50.20824741,1.2132803285,2023,,,,0.9334318789549736,0.94357986347556,0.9506718264711256,0.9302097693035924,0.9266222657742198,0.1057,0.1669,0.0691,0.72,0.79,873.0,1.0,0,0,0,0,0,0,0,0,0
Harrison,8.479741843,21.0,31.63318,45.0,20.0,6.8382220623,2012,12.12632594,10630,16.0,41.23539529,66.52205,56645,51.609815524,69150,50.856109906,56.054303607,2023,,,,0.946808510638298,0.9444444444444444,0.966903073286052,0.953900709219858,0.9562647754137116,0.1276,0.1901,0.0861,0.73,0.94,1503.0,1.0,0,0,0,0,0,0,1,0,0
Haskell,8.8414634146,3.0,52.13764,38.0,27.4,,154,14.864864865,870,15.3,10.907424381,18.48087,43546,68.414322251,5411,46.220661615,47.61824038,2023,,,,0.9,0.9,0.92,0.88,0.92,0.1278,0.1901,0.086,0.98,0.99,5411.0,1.0,0,0,0,1,0,0,1,0,1
Hays,6.9996640161,103.0,42.67396,52.0,12.6,3.6802174159,6222,10.848982581,26660,12.0,51.110830383,66.95457999999999,79336,43.315629169,255397,50.197144054,31.712145226,2023,,,,0.9613857813063876,0.959942259112234,0.9635510645976182,0.9613857813063876,0.954168170335619,0.1018,0.157,0.0664,0.49,0.73,1494.0,1.0,0,0,1,0,0,0,0,0,0
Hemphill,4.8991354467,4.0,105.90416,35.0,14.9,,248,20.735785953,500,12.9,,122.28676000000002,65387,44.811858609,3271,50.290431061,26.95035461,2023,,,,0.9387755102040816,0.9387755102040816,0.9387755102040816,0.9387755102040816,0.9387755102040816,0.1241,0.1883,0.0824,0.74,0.8,818.0,1.0,1,0,0,0,0,0,1,0,1
Henderson,7.6177068669,27.0,32.22265,52.0,22.7,8.6275762901,2134,11.777041943,13710,16.7,52.683585114,53.78465,50348,68.687435682,83667,50.83724766,60.110528192,2023,,,,0.935288169868554,0.9312436804853388,0.9544994944388272,0.9393326592517696,0.9373104145601616,0.1398,0.2105,0.0948,0.72,0.9,1859.0,1.0,0,0,0,0,0,0,1,0,0
Hill,7.9505300353,9.0,24.32038,40.0,21.3,,1184,13.587330732,5370,14.9,41.380210643,49.35428,52495,61.761919798,36471,49.787502399,76.266066289,2023,,,,0.930715935334873,0.930715935334873,0.9515011547344112,0.9330254041570438,0.9237875288683602,0.1248,0.188,0.085,0.87,0.93,2026.0,1.0,0,0,0,1,0,0,1,1,0
Hockley,9.2833092833,14.0,61.07936,37.0,22.8,,856,14.016702145,3390,14.7,41.795146612,70.21486,51078,64.010338143,21363,50.156813182,39.847394811,2023,,,,0.9345794392523364,0.9470404984423676,0.9470404984423676,0.940809968847352,0.9376947040498442,0.1143,0.1758,0.0766,0.9,0.97,1424.0,1.0,0,0,0,1,0,0,1,1,0
Hood,7.0512820513,27.0,42.50161,52.0,16.1,7.3042684319,1559,11.453971053,7780,13.0,78.755296044,73.18364,68911,52.990591398,64222,50.928030893,32.845531632,2023,,,,0.892128279883382,0.9052478134110788,0.924198250728863,0.8877551020408163,0.8892128279883382,0.1134,0.1689,0.0762,0.26,0.66,1366.0,1.0,0,1,0,0,0,0,0,0,0
Hopkins,7.2887213321,10.0,26.90342,49.0,20.6,,1296,14.007782101,5170,14.1,47.409821557,96.74559,56680,60.551948052,37211,50.595254092,59.62572168,2023,,,,0.956611570247934,0.9586776859504132,0.9648760330578512,0.9607438016528924,0.9545454545454546,0.1283,0.1937,0.0866,0.71,0.76,1034.0,1.0,0,0,0,0,0,0,0,0,0
Howard,9.7485253027,10.0,27.36727,36.0,19.4,,945,11.800699301,5840,16.1,47.882369016,117.20581,55842,56.391382406,34128,42.123769339,20.064549297,2023,,,,0.9649122807017544,0.9517543859649122,0.9649122807017544,0.9649122807017544,0.9539473684210528,0.1235,0.1873,0.0822,0.92,0.97,853.0,1.0,0,0,0,1,0,0,1,1,0
Hudspeth,10.526315789,,,21.0,34.8,,218,22.614107884,850,18.1,,0.0,38904,88.013136289,3287,46.273197444,100.0,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1166,0.1765,0.0789,0.98,0.98,3287.0,0.0,1,0,0,1,0,0,1,0,1
Hunt,8.6433394721,29.0,29.05608,43.0,17.6,7.3944103271,2734,11.283532811,14620,15.2,49.665821138,72.53806,58326,57.242331818,103394,50.50583206,56.631332072,2023,,,,0.9448051948051948,0.9407467532467532,0.950487012987013,0.9472402597402596,0.9472402597402596,0.1122,0.1653,0.0743,0.83,0.87,1379.0,1.0,0,0,0,1,0,0,1,0,0
Hutchinson,8.803728638,5.0,24.18146,44.0,17.5,,745,13.967004124,3140,14.9,72.830580163,63.4301,56646,50.609756098,20495,49.212002928,22.564334086,2023,,,,0.949748743718593,0.9547738693467336,0.9547738693467336,0.949748743718593,0.9447236180904522,0.1241,0.1883,0.0824,0.66,0.86,1577.0,1.0,0,0,0,0,0,0,1,1,0
Jack,7.2900158479,5.0,55.21201000000001,35.0,20.6,,292,14.476945959,1420,15.9,,68.87052,51846,65.995115995,8712,43.721303949,53.217602831,2023,,,,0.96875,0.96875,0.96875,0.96875,0.96875,0.1293,0.1898,0.087,0.65,0.98,1452.0,1.0,1,0,0,0,0,0,1,0,1
Jackson,7.2108843537,2.0,13.46439,40.0,18.1,,587,15.097736626,2190,14.8,35.973896055,72.74651,60666,52.333759591,15121,49.990080021,61.818827709,2023,,,,0.9787234042553192,0.9822695035460992,0.9858156028368794,0.9822695035460992,0.9822695035460992,0.1134,0.1709,0.0762,0.68,0.93,1375.0,1.0,0,0,0,0,0,0,1,1,0
Jasper,8.4089323098,12.0,33.92226,40.0,32.2,,967,11.594724221,6970,19.6,53.342158311,81.88021,50038,65.382567016,32975,50.147081122,78.185382246,2023,,,,0.8959390862944162,0.9086294416243654,0.9213197969543148,0.8984771573604061,0.8984771573604061,0.1428,0.2169,0.0983,0.82,0.92,1221.0,1.0,0,0,0,1,0,0,1,1,0
Jeff Davis,9.2592592593,1.0,45.04505,20.0,57.1,,20,31.25,350,15.7,,51.30836,56149,45.25862069,1949,49.615187276,100.0,2023,,,,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.1166,0.1765,0.0789,0.36,0.89,1949.0,1.0,1,1,0,0,0,0,1,0,1
Hall,10.179640719,,,27.0,42.3,,89,14.262820513,510,17.0,,35.14938,34766,81.715575621,2845,49.912126538,100.0,2023,,,,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.1241,0.1883,0.0824,0.95,1.0,2845.0,1.0,1,0,0,1,0,0,1,0,1
Hale,8.5445094217,10.0,30.53062,37.0,28.1,,1101,12.443490054,4680,14.0,49.51778371,74.48790000000001,47373,75.563232202,32220,47.172563625,23.099826317,2023,,,,0.981264637002342,0.97423887587822,0.990632318501171,0.9836065573770492,0.981264637002342,0.1143,0.1758,0.0766,0.93,0.97,1343.0,1.0,0,0,0,1,0,0,1,1,0
Grimes,9.0909090909,8.0,27.014250000000004,50.0,21.7,,952,14.432989691,4270,15.0,47.244025185,29.71572,52540,65.738036396,30287,45.260342721,68.903172455,2023,,,,0.9563758389261744,0.9563758389261744,0.959731543624161,0.9563758389261744,0.9496644295302014,0.1225,0.1864,0.0827,0.86,0.9,3365.0,1.0,0,0,0,1,0,0,1,1,0
Donley,11.304347826,,,21.0,24.7,,101,15.303030303,420,12.5,49.944382647,122.39902,44353,53.971119134,3268,50.979192166,100.0,2023,,,,0.951219512195122,0.951219512195122,0.951219512195122,0.951219512195122,0.951219512195122,0.1241,0.1883,0.0824,0.45,0.82,817.0,1.0,0,0,1,0,0,0,1,0,1
Duval,8.9072543618,,,37.0,43.3,,338,11.707655005,2000,17.9,,51.250510000000006,37921,84.007782101,9756,48.626486265,67.042946868,2023,,,,0.98,0.9866666666666668,0.9933333333333332,0.9866666666666668,0.9866666666666668,0.1146,0.1867,0.0742,1.0,1.0,1951.0,1.0,1,0,0,1,0,0,1,1,0
Eastland,8.2079343365,3.0,16.31499,39.0,25.5,,492,12.484141081,3280,17.9,38.219766167,61.576350000000005,47526,59.838472834,17864,49.966412897,60.345477049,2023,,,,0.8372093023255814,0.916279069767442,0.9209302325581395,0.8372093023255814,0.8232558139534883,0.1278,0.1901,0.086,0.81,0.98,1624.0,1.0,0,0,0,1,0,0,1,1,0
Ector,9.0676080859,101.0,60.22624,42.0,22.0,5.5278348498,9453,17.959873846,23160,14.3,37.18280955,97.46044,58389,52.976190476,161091,48.850649633,9.4552614308,2023,,,,0.9347649918962724,0.9258508914100486,0.9647487844408428,0.9396272285251216,0.9226094003241492,0.1113,0.171,0.0731,0.79,0.88,1026.0,1.0,0,0,0,0,0,0,1,0,0
Edwards,7.0967741935,1.0,52.00208,29.0,32.6,,91,20.823798627,240,12.3,,0.0,47573,70.526315789,1438,47.009735744,100.0,2023,,,,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.107,0.1724,0.0705,0.44,0.92,1438.0,0.0,1,0,1,0,0,0,1,0,1
Ellis,7.2161642078,79.0,41.19733,53.0,12.4,5.8931377685,7666,14.622794468,19920,11.1,34.379483717,72.52884,87698,46.881656512,202678,50.457869132,31.975135352,2023,,,,0.942153846153846,0.944,0.953846153846154,0.9467692307692308,0.9433846153846154,0.1147,0.169,0.0766,0.39,0.7,1379.0,1.0,0,1,0,0,0,0,0,0,0
Erath,6.652555186,25.0,57.838240000000006,49.0,20.4,6.160164271,1152,12.42584403,5840,13.8,79.41056646,57.6329,51964,51.908525307,43378,50.975148693,46.320929005,2023,,,,0.9471153846153846,0.9543269230769232,0.9543269230769232,0.9519230769230768,0.9495192307692308,0.1134,0.1689,0.0762,0.63,0.87,1735.0,1.0,0,0,0,0,0,0,1,0,0
Falls,9.3510118632,2.0,11.57742,36.0,27.5,,416,11.46953405,3160,18.3,46.251502548,46.20805,46173,79.282868526,17313,52.74071507,67.356990932,2023,,,,0.9152542372881356,0.9322033898305084,0.9661016949152542,0.9491525423728814,0.9209039548022598,0.1248,0.188,0.085,0.98,0.99,2164.0,1.0,0,0,0,1,0,0,1,1,0
Fannin,8.4288052373,7.0,19.49155,43.0,17.9,,1002,12.757830405,4880,13.9,51.670927777,41.01835,56794,53.680365297,36569,46.443709153,70.529264337,2023,,,,0.928191489361702,0.925531914893617,0.928191489361702,0.925531914893617,0.925531914893617,0.1317,0.1945,0.0881,0.58,0.86,2438.0,1.0,0,0,1,0,0,0,1,0,0
Fisher,11.743772242,2.0,52.85412,14.0,21.6,,135,16.148325359,520,13.7,,107.93308,51362,55.696202532,3706,49.541284404,100.0,2023,,,,0.9714285714285714,0.9714285714285714,1.0,0.9714285714285714,0.9714285714285714,0.1278,0.1901,0.086,0.43,0.91,927.0,1.0,1,0,1,0,0,0,1,0,1
Floyd,9.3253968254,3.0,52.8914,32.0,30.5,,227,15.379403794,750,13.0,43.308589608,93.45794,43855,77.575757576,5350,49.700934579,53.319888303,2023,,,,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.1143,0.1758,0.0766,0.83,0.97,1070.0,1.0,0,0,0,1,0,0,1,0,1
Denton,7.3799521099,493.0,53.626360000000005,55.0,7.6,4.2977309677,20866,8.9343135702,96610,11.2,39.352739145,79.01050000000001,98027,32.259779109,941647,50.600809008,6.9058305439,2023,,,,0.9223848238482384,0.9218428184281844,0.9365853658536586,0.9249864498644986,0.9188075880758808,0.0949,0.1412,0.0617,0.22,0.63,1266.0,1.0,0,1,0,0,0,0,0,0,0
Foard,,0.0,0.0,34.0,31.8,,39,16.810344828,150,12.7,,92.59259,42616,75.247524752,1080,52.5,100.0,2023,,,,0.8,0.9333333333333332,0.9333333333333332,0.8,0.8,0.1293,0.1898,0.087,0.48,0.93,1080.0,1.0,1,0,1,0,0,0,1,0,1
Franklin,5.919395466,3.0,27.72387,44.0,22.4,,256,9.9417475728,1290,12.0,58.52548462,38.2263,51885,58.930987821,10464,50.162461774,69.12776992,2023,,,,0.968421052631579,0.968421052631579,0.968421052631579,0.968421052631579,0.968421052631579,0.1283,0.1937,0.0866,0.53,0.79,2616.0,1.0,0,0,1,0,0,0,0,1,0
Freestone,7.602739726,6.0,30.1902,39.0,21.2,,632,13.733159496,3360,17.0,16.558711163,50.57146,48397,62.382978723,19774,47.886113078,66.476584578,2023,,,,0.921161825726141,0.925311203319502,0.941908713692946,0.933609958506224,0.933609958506224,0.1248,0.188,0.085,0.84,0.97,1977.0,1.0,0,0,0,1,0,0,1,1,0
Frio,9.7432905484,4.0,19.62805,40.0,33.7,,533,11.347668725,2910,14.5,,92.21089,47833,82.887517147,18436,40.285311347,22.181564733,2023,,,,0.9760765550239234,0.985645933014354,0.985645933014354,0.9808612440191388,0.9808612440191388,0.1146,0.174,0.0756,0.99,0.99,1084.0,1.0,1,0,0,1,0,0,1,1,0
Gaines,5.6283978254,2.0,9.09256,27.0,20.3,,1966,24.072486837,2820,13.4,58.506224066,18.26901,58712,60.435267857,21895,48.869604933,63.043478261,2023,,,,0.81640625,0.82421875,0.828125,0.8203125,0.828125,0.1166,0.1765,0.0789,0.68,0.99,5474.0,1.0,0,0,0,0,0,0,1,1,0
Galveston,8.5685021015,265.0,76.79178,50.0,16.4,4.7870295957,7401,8.6221559467,47740,14.1,49.523979284,103.36223,77627,49.239817818,355062,50.683542593,6.1498271595,2023,,,,0.95333455814808,0.9524159470880028,0.9650927797170678,0.9557229469042808,0.950762447179864,0.1049,0.1574,0.0689,0.58,0.73,967.0,1.0,0,0,1,0,0,0,0,0,0
Gillespie,8.1187010078,34.0,126.11276,57.0,14.8,,967,17.569040698,3470,13.0,,76.93153,71594,49.115164715,27297,51.306004323,53.653822925,2023,,,,0.9253246753246752,0.9123376623376624,0.935064935064935,0.9285714285714286,0.9155844155844156,0.1008,0.1475,0.0669,0.36,0.61,1300.0,1.0,1,1,0,0,0,0,0,1,0
