county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),CVAC level of concern for vaccination rollout,other_pc_provider_ratio_numerator,seg_missing_bool
Coryell,,14.0,18.43294,29.0,16.8,7.1075401731,1551,8.8572897036,12230,16.3,35.700258261,56.03554999999999,58398,55.780842814,76737,,,2022,87.493280774,22.306058355,974.0,0.9680196801968016,0.9643296432964332,0.9753997539975402,0.9680196801968016,0.959409594095941,0.1264,0.1929,0.0847,0.78,0.82,1785.0,0
Cottle,,0.0,0.0,19.0,31.7,,53,15.915915916,380,23.1,,0.0,44430,68.0,1363,,,2022,68.421052632,21.790168745,,1.0,1.0,1.0,1.0,1.0,0.1293,0.1898,0.087,0.94,1.0,1363.0,1
Crane,,1.0,20.84636,12.0,12.9,,224,15.352981494,400,8.3,,20.98636,67547,43.441226576,4765,,,2022,72.266666667,28.625393494,71.0,0.9714285714285712,0.9523809523809528,0.9809523809523812,0.9809523809523812,0.9619047619047616,0.1166,0.1765,0.0789,0.47,0.93,4765.0,1
Crockett,,1.0,28.868360000000003,24.0,17.7,,134,15.056179775,430,12.4,,0.0,54458,46.7324291,3513,,,2022,66.857962697,25.277540564,32.0,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.69,0.9,3513.0,1
Crosby,,2.0,34.86143,45.0,30.3,,200,13.157894737,970,16.6,1.9528269164,53.88898999999999,42804,81.474480151,5567,,,2022,78.690080683,25.597269625,71.0,0.9444444444444444,0.9444444444444444,0.9583333333333336,0.9444444444444444,0.9444444444444444,0.1143,0.1758,0.0766,0.94,0.99,1856.0,0
Culberson,,1.0,46.06172,16.0,29.4,,86,17.234468938,420,19.0,,93.06654,47479,78.497409326,2149,,,2022,54.790419162,22.801302932,32.0,1.0,1.0,1.0,1.0,1.0,0.1166,0.1765,0.0789,1.0,1.0,1075.0,1
Dallam,,5.0,68.61534,29.0,16.0,,634,26.616288833,940,12.9,,151.24433,55253,72.084130019,7273,,,2022,76.791808874,32.655025437,142.0,0.923529411764706,0.8823529411764706,0.9529411764705882,0.9352941176470588,0.9117647058823528,0.1241,0.1883,0.0824,0.55,0.92,661.0,1
Dallas,,1863.0,70.68824,51.0,20.1,6.3617250733,109538,15.722044563,364840,14.0,51.204936365,124.62593,65770,73.320643047,2635888,,,2022,84.90331883,25.562770497,37228.0,0.916867037006329,0.9318464472265984,0.9517176574634496,0.920349335323218,0.9114777658016192,0.1078,0.1697,0.0704,0.75,0.83,802.0,0
Dawson,,5.0,39.28347,31.0,24.4,,444,13.265610995,2370,18.5,20.624120279,53.95406,47233,66.666666667,12974,,,2022,77.404063205,25.450901804,154.0,0.9032258064516128,0.9483870967741936,0.9741935483870968,0.9225806451612902,0.9096774193548388,0.1235,0.1873,0.0822,0.95,1.0,1853.0,0
Deaf Smith,,2.0,10.784,37.0,22.6,,830,14.207463198,2380,12.7,,114.89851,51412,80.3870043,18277,,,2022,79.035189162,30.967883132,313.0,0.9681528662420388,0.974522292993631,0.9808917197452232,0.9777070063694268,0.9713375796178344,0.1241,0.1883,0.0824,0.84,0.9,870.0,1
Cameron,,210.0,49.626270000000005,41.0,34.6,5.0383674846,17765,13.850015982,73730,17.5,78.355916189,82.27638999999999,44440,85.376196594,424180,,,2022,63.020603617,29.513649866,6112.0,0.9763870224611252,0.9794586292954502,0.987713572662699,0.9771549241697064,0.975235169898253,0.105,0.1701,0.0683,0.98,0.98,1215.0,0
Callahan,,1.0,7.17206,40.0,19.0,,370,11.649874055,2080,15.0,,56.69738,54862,53.922345483,14110,,,2022,76.265822785,21.176470588,155.0,0.9274611398963732,0.9378238341968912,0.9533678756476685,0.9274611398963732,0.9222797927461136,0.1278,0.1901,0.086,0.3,0.8,1764.0,1
Calhoun,,11.0,51.66745,33.0,21.4,,730,13.888888889,3050,14.1,42.275863047,76.18685,58470,61.276041667,21001,,,2022,79.444375234,23.775058331,228.0,0.9894366197183097,0.97887323943662,0.9859154929577464,0.9894366197183097,0.9894366197183097,0.1065,0.1663,0.0699,0.86,0.88,1313.0,0
Caldwell,,12.0,27.48259,41.0,18.6,5.6038105912,1591,15.162489279,6230,14.8,42.916038319,47.75006,66128,72.841949048,43979,,,2022,77.217946856,22.817708452,659.0,0.9689213893967092,0.9542961608775138,0.9762340036563072,0.9725776965265082,0.9652650822669102,0.124,0.188,0.0827,0.87,0.97,2094.0,0
Jim Wells,,9.0,22.2321,40.0,32.9,4.8959608323,1337,11.739397664,6610,16.1,,76.63404,48773,77.417342483,40452,,,2022,65.366759517,27.135864729,546.0,0.9759036144578316,0.967871485943775,0.9799196787148594,0.9759036144578316,0.969879518072289,0.0992,0.1603,0.0642,0.92,0.99,1305.0,1
Anderson,,22.0,38.10514,44.0,27.6,,1613,14.285714286,8400,14.5,41.475037318,65.73826,50879,64.166666667,57805,,,2022,74.327997584,19.036415535,517.0,0.9676258992805756,0.9676258992805756,0.9658273381294964,0.9658273381294964,0.9676258992805756,0.1398,0.2105,0.0948,0.79,0.95,1521.0,0
Andrews,,7.0,37.42315,19.0,12.0,,973,15.987512323,1760,9.8,69.942275167,63.56269,76600,47.923835742,18879,,,2022,89.07771287,31.426452672,316.0,0.996845425867508,0.9873817034700316,0.996845425867508,0.996845425867508,0.993690851735016,0.1166,0.1765,0.0789,0.47,0.88,1573.0,0
Angelina,,54.0,62.272960000000005,51.0,25.1,7.0544554455,3004,13.286744217,15090,17.3,42.495365935,103.69141,49943,73.401819783,86796,,,2022,85.364065289,25.385962487,1082.0,0.9472361809045226,0.962311557788945,0.9748743718592964,0.9514237855946398,0.9589614740368508,0.125,0.1935,0.0836,0.98,0.89,964.0,0
Aransas,,7.0,29.77456,47.0,30.8,,710,16.480965645,4450,18.2,,62.98816,51461,64.733648011,23814,,,2022,85.086215589,18.035609305,197.0,1.0,1.0,1.0,1.0,1.0,0.1183,0.18,0.0772,0.8,0.85,1588.0,1
Archer,,,,47.0,11.2,,320,16.46090535,1240,14.2,,,69566,32.075471698,8730,,,2022,77.768289212,21.489117984,92.0,0.9746835443037976,0.9746835443037976,0.9746835443037976,0.968354430379747,0.9746835443037976,0.1293,0.1898,0.087,0.09,0.8,,1
Armstrong,,0.0,0.0,39.0,12.4,,69,15.367483296,240,12.2,,0.0,62256,36.858006042,1869,,,2022,85.277777778,22.311396469,20.0,0.9444444444444444,0.888888888888889,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.1241,0.1883,0.0824,0.16,0.56,1869.0,1
Atascosa,,9.0,17.59428,37.0,22.0,,1965,13.652469951,6140,12.4,82.92746359,50.2668,60594,65.960832313,51724,,,2022,82.66869224,26.94493852,666.0,0.9822006472491912,0.9789644012944982,0.9902912621359226,0.9870550161812296,0.9838187702265369,0.1146,0.174,0.0756,0.85,0.95,1989.0,0
Austin,,5.0,16.64891,44.0,18.0,,1136,15.256513564,4000,13.4,32.647534793,56.71959999999999,60593,51.572099747,29972,,,2022,80.663843029,23.55198185,349.0,0.9851485148514852,0.9851485148514852,0.9876237623762376,0.9851485148514852,0.9727722772277227,0.1114,0.1704,0.0738,0.49,0.82,1763.0,0
Bailey,,2.0,28.57143,37.0,23.3,,413,18.789808917,770,10.9,,104.52441,48259,85.132237312,6697,,,2022,73.054474708,29.416156488,130.0,0.913978494623656,0.9032258064516128,0.956989247311828,0.9354838709677415,0.9247311827956988,0.1143,0.1758,0.0766,0.8,0.96,957.0,1
Bandera,,5.0,21.63378,40.0,21.3,,588,15.245009074,3540,16.0,,58.67315,64389,51.036070606,23861,,,2022,84.603886398,16.550018859,182.0,0.962025316455696,0.9556962025316452,0.962025316455696,0.962025316455696,0.9556962025316452,0.1146,0.174,0.0756,0.51,0.77,1704.0,1
Bastrop,,24.0,27.050480000000004,42.0,16.4,4.3982407037,3524,15.094016362,10230,12.1,44.881529314,43.66765,74612,69.31923006,91601,,,2022,82.860199442,25.401469416,1429.0,0.9488768396591788,0.9419054996127032,0.9690162664601086,0.9527498063516652,0.9364833462432224,0.124,0.188,0.0827,0.75,0.85,2290.0,0
Baylor,,5.0,142.49074,29.0,21.8,,104,12.606060606,580,16.3,25.590992094,56.85048,44392,59.930915371,3518,,,2022,78.593460827,22.797043775,48.0,0.98,0.98,0.98,0.96,0.96,0.1293,0.1898,0.087,0.16,0.78,1759.0,0
Delta,,1.0,18.75821,44.0,21.5,,165,12.790697674,950,18.1,61.653200746,56.08525,50456,60.397196262,5349,,,2022,69.554695063,23.06973266,81.0,1.0,0.9852941176470588,1.0,1.0,1.0,0.1283,0.1937,0.0866,0.57,0.85,1783.0,0
Bee,,7.0,21.49547,33.0,26.1,7.9904115062,681,9.8424627836,5400,16.6,47.317412578,64.58955,46316,81.059212946,32513,,,2022,68.384515825,20.671731307,309.0,0.984,0.9813333333333332,0.9893333333333332,0.9866666666666668,0.9813333333333332,0.1183,0.18,0.0772,0.97,0.99,1548.0,0
Bexar,,1531.0,76.41421,39.0,20.5,6.1205886183,49744,9.5222781185,270950,13.9,44.347527864,116.88243,60477,62.528289072,2026823,,,2022,84.235937328,25.065484258,26609.0,0.9428302504501556,0.9567441479783924,0.9686937305614663,0.9459404157799964,0.93967916189229,0.1005,0.1587,0.0641,0.83,0.87,856.0,0
Blanco,,5.0,41.90764,46.0,14.6,,471,20.924033763,1500,13.1,,40.75312,66383,44.278903456,12269,,,2022,87.824222937,17.230418127,99.0,0.888888888888889,0.8803418803418804,0.905982905982906,0.888888888888889,0.888888888888889,0.1008,0.1475,0.0669,0.28,0.68,2454.0,1
Borden,,0.0,0.0,37.0,8.5,,16,11.510791367,80,13.2,,0.0,69499,30.917874396,706,,,2022,81.614349776,20.254957507,,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.06,0.72,706.0,1
Bosque,,10.0,53.51887000000001,33.0,19.2,,639,15.781674488,3010,16.5,31.720917319,37.62834,58056,65.567911041,18603,,,2022,74.803583735,20.722464119,179.0,0.9032258064516128,0.9447004608294928,0.9677419354838712,0.9032258064516128,0.8986175115207374,0.1248,0.188,0.085,0.62,0.89,2658.0,0
Bowie,,67.0,71.85372,44.0,23.4,9.200968523,2073,9.2153811958,15100,16.2,47.805947013,186.13408,50326,62.107033961,93481,,,2022,73.117871832,23.532054642,995.0,0.9477503628447024,0.9571843251088537,0.9716981132075472,0.9542815674891144,0.951378809869376,0.1356,0.2056,0.0926,0.85,0.86,537.0,0
Brazoria,,240.0,64.12586,44.0,10.0,4.6175704475,10494,10.229765166,41090,11.4,46.79054136,68.59071,83576,47.46164688,380518,,,2022,90.025285061,25.916776605,4827.0,0.967369589345172,0.9682574916759156,0.9800221975582688,0.9695893451720312,0.9655937846836852,0.1074,0.1608,0.071,0.51,0.69,1458.0,0
Brazos,,195.0,85.07445,54.0,19.5,5.0300767476,5607,11.466726655,34500,15.5,38.329016679,71.38096,53570,58.681626928,232555,,,2022,82.959982334,20.583947883,2752.0,0.976948868398994,0.9765297569153394,0.980720871751886,0.9756915339480302,0.9685666387259012,0.1055,0.1682,0.0691,0.65,0.81,1401.0,0
Brewster,,8.0,86.92818,15.0,16.6,,249,14.196123147,1440,15.6,,97.43423,48537,54.913294798,9237,,,2022,75.139794967,18.350113673,72.0,0.861111111111111,0.888888888888889,0.9583333333333336,0.8333333333333336,0.8472222222222222,0.1166,0.1765,0.0789,0.66,0.84,1026.0,1
Briscoe,,1.0,64.68305,32.0,22.8,,64,20.578778135,230,15.8,,67.2495,50062,55.989583333,1487,,,2022,70.068027211,20.712844654,13.0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.1241,0.1883,0.0824,0.46,0.95,1487.0,1
Brooks,,,,38.0,45.0,,164,8.4318766067,1570,22.0,,28.71913,33513,84.130146082,6964,,,2022,64.202020202,27.800114877,102.0,0.9894736842105264,1.0,1.0,1.0,1.0,0.0992,0.1603,0.0642,1.0,0.99,3482.0,1
Brown,,22.0,58.10267999999999,40.0,22.3,7.5839653304,1116,13.397358944,5670,15.0,44.298342625,87.689,48752,62.399270184,37633,,,2022,78.534282195,20.939069434,374.0,0.9626168224299064,0.960280373831776,0.969626168224299,0.9672897196261682,0.9579439252336448,0.1278,0.1901,0.086,0.63,0.72,1140.0,0
Burleson,,8.0,43.37689,43.0,19.9,,617,14.732569245,2470,13.7,27.199626601,37.80923,64836,62.825144509,18514,,,2022,76.367046602,21.556659825,210.0,0.9674418604651162,0.9534883720930236,0.9767441860465113,0.9720930232558138,0.9534883720930236,0.1225,0.1864,0.0827,0.61,0.83,2645.0,0
Burnet,,19.0,39.45592,45.0,16.4,,1480,13.971490607,6430,13.8,68.921883489,66.46124,63813,62.825572218,49653,,,2022,83.945006903,20.687571748,594.0,0.913284132841328,0.9151291512915132,0.9317343173431732,0.9169741697416977,0.9169741697416977,0.1264,0.1929,0.0847,0.53,0.7,1505.0,0
Bell,,280.0,77.15114,36.0,21.4,6.5978802555,10103,9.8867762044,52720,15.1,43.960578608,186.25296,53639,57.983467788,369927,,,2022,88.011642425,27.429465814,6092.0,0.9594102341717258,0.967215958369471,0.9717259323503904,0.9618386816999132,0.9543798785776236,0.1244,0.1993,0.0815,0.81,0.83,537.0,0
Denton,,479.0,53.98966,54.0,7.6,4.2977309677,22582,9.9096885175,93820,11.3,40.090277784,73.09719,90880,32.847341868,919324,,,2022,93.371592062,23.866667247,11506.0,0.9098013676326928,0.9115380440681649,0.931618365353305,0.910778248127646,0.9017692391186368,0.0949,0.1412,0.0617,0.22,0.63,1368.0,0
Camp,,11.0,84.00794,35.0,24.8,,500,14.302059497,2080,16.2,30.709870992,38.28484,43130,77.017615731,13060,,,2022,75.538116592,26.003062787,163.0,0.9617834394904456,0.9617834394904456,0.974522292993631,0.9617834394904456,0.9554140127388536,0.1285,0.1874,0.0874,0.9,0.98,2612.0,0
Dimmit,,4.0,39.51008,39.0,34.4,,323,10.964019009,2100,20.1,,80.60453,42788,74.683544304,9925,,,2022,65.261170548,28.141057935,116.0,1.0,1.0,1.0,1.0,1.0,0.107,0.1724,0.0705,1.0,0.99,1241.0,1
Hall,,,,27.0,36.7,,106,15.844544096,580,19.2,,34.02518,36654,78.494623656,2939,,,2022,70.207667732,20.959510037,21.0,0.84375,0.84375,0.84375,0.84375,0.8125,0.1241,0.1883,0.0824,0.95,1.0,2939.0,1
Hamilton,,8.0,94.55147,23.0,20.9,,359,18.815513627,1430,17.1,,81.80436999999999,52840,53.748558247,8557,,,2022,74.26005986,21.339254412,74.0,0.988636363636364,0.988636363636364,0.988636363636364,0.988636363636364,0.988636363636364,0.1264,0.1929,0.0847,0.61,0.78,1222.0,1
Hansford,,3.0,55.56585,45.0,15.4,,402,23.914336704,840,15.2,,75.77193,61059,57.337151038,5279,,,2022,75.632060247,29.266906611,71.0,0.9125,0.9375,0.9625,0.9375,0.925,0.1241,0.1883,0.0824,0.76,0.83,1320.0,1
Hardeman,,5.0,127.12942,34.0,23.6,,166,19.168591224,660,16.6,,49.86288,63479,81.680440771,4011,,,2022,70.813397129,21.366242832,38.0,1.0,1.0,1.0,1.0,1.0,0.1293,0.1898,0.087,0.73,0.96,2006.0,1
Hardin,,12.0,20.83261,43.0,12.9,6.2578222778,1643,11.162443101,8850,15.6,72.798951919,60.02916,69151,47.208500326,58305,,,2022,83.684160846,24.406140125,647.0,0.9483793517406964,0.9519807923169268,0.965186074429772,0.95078031212485,0.95078031212485,0.1338,0.1949,0.0899,0.25,0.81,1666.0,0
Harris,,2788.0,59.15145,47.0,23.3,5.9292286292,186257,14.545873422,644710,13.9,50.848828382,104.89098,61906,68.174797696,4738253,,,2022,86.860208993,26.275718076,66112.0,0.920837525150905,0.9376257545271628,0.9454539738430584,0.91807092555332,0.9136066398390342,0.1057,0.1669,0.0691,0.72,0.79,953.0,0
Harrison,,20.0,30.05124,46.0,21.9,6.8382220623,2196,12.913848868,10430,15.7,45.665664738,64.77269,55198,47.736709899,66386,,,2022,72.677320582,24.728105323,795.0,0.9596174282678002,0.9606801275239104,0.971307120085016,0.9628055260361316,0.9564293304994688,0.1276,0.1901,0.0861,0.73,0.94,1544.0,0
Hartley,,,,40.0,9.1,,257,21.239669421,670,11.8,,,74686,65.855039638,5443,,,2022,85.097575399,21.091309939,75.0,0.9130434782608696,0.9565217391304348,1.0,0.9130434782608696,0.9130434782608696,0.1241,0.1883,0.0824,0.53,0.74,,1
Haskell,,3.0,53.022270000000006,38.0,25.6,,162,16.463414634,1040,18.2,5.5975525434,17.37921,44847,73.987730061,5754,,,2022,71.97039778,17.257559958,33.0,0.9636363636363638,0.9454545454545455,0.9818181818181818,0.9818181818181818,0.9636363636363638,0.1278,0.1901,0.086,0.98,0.99,5754.0,0
Hays,,98.0,42.57334,49.0,9.9,3.6802174159,6390,11.620294599,25610,12.0,49.043805255,61.73223,77511,46.116541259,241365,,,2022,87.259527658,22.772150063,3250.0,0.9577224684623252,0.9566996249573816,0.9635185816570064,0.9611319468121382,0.9560177292874188,0.1018,0.157,0.0664,0.49,0.73,1620.0,0
Hemphill,,4.0,104.73946,31.0,14.5,,250,20.576131687,480,12.1,,79.42812,65718,40.476190476,3777,,,2022,80.973451327,30.050304474,30.0,0.982142857142857,0.982142857142857,0.982142857142857,0.982142857142857,0.982142857142857,0.1241,0.1883,0.0824,0.74,0.8,1259.0,1
Hidalgo,,402.0,46.27567,45.0,32.5,4.3081601622,41968,14.877837807,153810,18.0,83.638571377,94.72121,46653,85.765984729,875200,,,2022,72.829857552,31.794104205,14400.0,0.9694026498989444,0.9784976420390749,0.9883786211542784,0.9716483269705818,0.9685043790702894,0.1074,0.1741,0.0695,0.98,0.99,1056.0,0
Hill,,9.0,24.55729,38.0,20.4,,1179,13.508249313,5450,15.3,47.745960301,45.9385,56565,63.524962179,37006,,,2022,81.533526806,22.980057288,431.0,0.9295454545454545,0.9431818181818182,0.9477272727272726,0.9318181818181818,0.925,0.1248,0.188,0.085,0.87,0.93,2177.0,0
Hockley,,14.0,60.81404,34.0,19.5,,844,13.777342475,3320,14.4,41.846530848,52.35374,55469,61.847555924,22921,,,2022,76.756287944,25.932550936,285.0,0.9672131147540984,0.96448087431694,0.9754098360655736,0.9726775956284152,0.9672131147540984,0.1143,0.1758,0.0766,0.9,0.97,1910.0,0
Hood,,29.0,47.045080000000006,51.0,14.8,7.3042684319,1719,12.73805113,7860,13.5,76.495585704,59.81708999999999,85449,51.538547611,63527,,,2022,88.119750162,20.594392935,666.0,0.8526170798898072,0.8994490358126722,0.9269972451790636,0.8526170798898072,0.8484848484848486,0.1134,0.1689,0.0762,0.26,0.66,1672.0,0
Hopkins,,11.0,29.66239,48.0,18.9,,1374,14.839615509,5640,15.5,54.260671509,96.8523,53634,60.256965497,37170,,,2022,82.647624686,24.272262577,459.0,0.9864559819413088,0.9864559819413088,0.9977426636568848,0.9909706546275392,0.9864559819413088,0.1283,0.1937,0.0866,0.71,0.76,1033.0,0
Houston,,4.0,17.41553,39.0,27.7,,603,13.142981691,4110,17.9,38.683084853,61.30939,45989,69.972451791,22835,,,2022,67.342725285,19.483249398,257.0,0.9136690647482014,0.9352517985611511,0.949640287769784,0.9280575539568344,0.9208633093525178,0.1365,0.206,0.093,0.91,0.97,1631.0,0
Howard,,10.0,27.27471,37.0,17.8,,998,12.175186044,5620,15.5,44.230992106,112.2058,58445,52.832428765,36540,,,2022,79.20556632,21.483305966,379.0,0.9361702127659576,0.9404255319148936,0.9680851063829788,0.9595744680851064,0.9638297872340424,0.1235,0.1873,0.0822,0.92,0.97,891.0,0
Hudspeth,,,,26.0,33.1,,231,22.669283611,770,17.3,,,40666,86.979166667,4906,,,2022,58.828748891,19.832857725,25.0,0.9,0.9666666666666665,1.0,0.9333333333333336,0.9333333333333336,0.1166,0.1765,0.0789,0.98,0.98,,1
Hunt,,30.0,30.42782,42.0,17.6,7.3944103271,2941,12.153897016,15270,16.2,49.705929091,76.14695999999999,53760,58.014697439,99807,,,2022,82.756875819,23.663670885,1475.0,0.9634703196347032,0.9607305936073064,0.9707762557077628,0.9680365296803648,0.9625570776255704,0.1122,0.1653,0.0743,0.83,0.87,1313.0,0
Hutchinson,,6.0,28.65603,40.0,15.4,,810,14.586709887,3460,16.2,65.519667941,53.19921000000001,62536,51.694708608,20677,,,2022,83.163698049,24.858538473,215.0,0.9330985915492956,0.9507042253521124,0.9401408450704224,0.936619718309859,0.9295774647887322,0.1241,0.1883,0.0824,0.66,0.86,1880.0,0
Irion,,0.0,0.0,45.0,7.4,,49,13.315217391,230,14.1,,0.0,73776,35.254237288,1564,,,2022,65.880503145,21.803069054,18.0,0.894736842105263,0.894736842105263,0.894736842105263,0.894736842105263,0.894736842105263,0.1235,0.1873,0.0822,0.2,0.88,1564.0,1
Jack,,4.0,44.767770000000006,37.0,18.4,,364,18.12749004,1390,15.7,,55.21201000000001,56028,65.278628291,9056,,,2022,73.745661092,21.643109541,96.0,0.9528301886792452,0.9716981132075472,1.0,0.9528301886792452,0.9528301886792452,0.1293,0.1898,0.087,0.65,0.98,1811.0,1
Jackson,,2.0,13.55014,39.0,17.5,,645,16.517285531,2190,14.8,34.328414959,74.05413,56101,54.262144821,14854,,,2022,76.401299756,25.380368924,209.0,0.9791666666666664,0.9916666666666668,0.9916666666666668,0.9875,0.9916666666666668,0.1134,0.1709,0.0762,0.68,0.93,1350.0,0
Jasper,,12.0,33.77523,36.0,24.9,,1020,11.759280609,6340,17.9,64.676083695,67.84452,51153,62.576687117,35375,,,2022,73.624772313,23.239575972,401.0,0.9057471264367816,0.9241379310344826,0.935632183908046,0.9241379310344826,0.9195402298850576,0.1428,0.2169,0.0983,0.82,0.92,1474.0,0
Jeff Davis,,1.0,43.97537,22.0,59.7,,17,20.238095238,220,10.0,,45.04505,55718,45.833333333,2220,,,2022,63.16851665,6.3063063063,14.0,1.0,0.888888888888889,1.0,1.0,0.888888888888889,0.1166,0.1765,0.0789,0.36,0.89,2220.0,1
Dickens,,1.0,45.2284,31.0,27.7,,69,16.428571429,400,18.1,,46.72897,42034,68.695652174,2140,,,2022,82.694541231,17.056074766,18.0,0.8666666666666669,0.9333333333333336,1.0,1.0,0.9333333333333336,0.1143,0.1758,0.0766,0.88,0.93,2140.0,1
Hale,,11.0,32.92822,37.0,24.6,,1302,14.262241209,4730,14.0,43.217151832,67.16737,46589,75.851872712,32754,,,2022,75.881704629,26.619649508,442.0,0.9785202863961816,0.9880668257756564,0.992840095465394,0.9809069212410504,0.9832935560859184,0.1143,0.1758,0.0766,0.93,0.97,1489.0,0
Guadalupe,,50.0,29.96758,36.0,10.7,5.3183169091,4794,11.037690236,17550,11.0,45.784990773,42.20201,78909,42.122515156,170608,,,2022,88.87991384,24.487714527,2099.0,0.9654974123059232,0.9637722829212187,0.9741230592294422,0.9723979298447384,0.966647498562392,0.1024,0.1543,0.0667,0.43,0.77,2370.0,0
Henderson,,25.0,30.216230000000003,52.0,22.6,8.6275762901,2479,13.715834901,13820,17.0,54.833479654,52.51098,52660,67.036435786,83792,,,2022,78.896647603,21.202501432,967.0,0.94921875,0.951171875,0.9609375,0.953125,0.9541015625,0.1398,0.2105,0.0948,0.72,0.9,1904.0,0
Gregg,,107.0,86.32861,49.0,26.3,7.5115870225,4496,13.850040047,20510,16.6,34.926050453,160.993,51394,62.659967769,124229,,,2022,83.152856586,25.553614695,1735.0,0.9511784511784512,0.9601571268237936,0.9685746352413024,0.9567901234567896,0.9511784511784512,0.1265,0.1924,0.0851,0.88,0.79,621.0,0
Donley,,,,19.0,24.8,,107,16.31097561,520,15.6,50.436046512,120.91898,57526,54.320987654,3308,,,2022,67.038690476,19.92140266,18.0,0.9148936170212768,0.9148936170212768,0.9148936170212768,0.9148936170212768,0.9148936170212768,0.1241,0.1883,0.0824,0.45,0.82,827.0,0
Grimes,,8.0,27.700830000000003,49.0,20.6,,1084,16.386999244,4210,15.0,43.89797853,33.76781,57795,64.20552677,29614,,,2022,77.460351944,21.895049639,359.0,0.9710144927536232,0.9507246376811592,0.9768115942028984,0.9710144927536232,0.9652173913043478,0.1225,0.1864,0.0827,0.86,0.9,2961.0,0
Eastland,,5.0,27.233120000000003,37.0,23.2,,603,15.204236006,3260,17.8,47.508972565,54.38329,50317,61.843515541,18388,,,2022,72.338606242,21.051772895,204.0,0.9211822660098524,0.940886699507389,0.9605911330049264,0.916256157635468,0.916256157635468,0.1278,0.1901,0.086,0.81,0.98,1839.0,0
