county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Other Primary Care Provider Ratio (str),Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,mmr_doses_0_24_months,mmr_doses_2_8_years,mmr_doses_9_17_years,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_mmr_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,pop_tertiles,rural_pop_quartiles,%_pop_youth_imputed,%_pop_youth_imputed_yes_no,imr_imputed,imr_imputed_yes_no,live_births_imputed,live_births_imputed_yes_no,pop_0_24mos,mmr_dose_rate_0_24_months,mmr_doses_<18yrs,#_pop_youth_imputed,mmr_dose_rate_<18yrs,seg_missing_bool,segregation_imputed,segregation_imputed_yes_no
Ector,9.0676080859,101.0,60.22624,42.0,22.0,5.5278348498,9453,17.959873846,23160,14.3,37.18280955,97.46044,1026:1,58389,52.976190476,161091,48.850649633,9.4552614308,2023,83.1544961475,,2175.0,2898.0,315.0,,0.9347649918962724,0.9258508914100486,0.9647487844408428,0.942868719611021,0.9396272285251216,0.9226094003241492,0.1113,0.171,0.0731,0.79,High Vulnerability,0.88,Very High Concern,1026.0,1.0,large,very urban,23.469542212999997,1.0,5.5278348498,0.0,213.5,1.0,212.3198072595677,1024.398066328778,5388.0,3780732.0246343827,0.1425120840327489,False,37.18280955,0.0
Edwards,7.0967741935,1.0,52.00208,29.0,32.6,,91,20.823798627,240,12.3,,0.0,1438:0,47573,70.526315789,1438,47.009735744,100.0,2023,47.0827435045,,20.0,17.5,0.0,,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.107,0.1724,0.0705,0.44,Moderate Vulnerability,0.92,Very High Concern,1438.0,0.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,9.423908056484848,37.5,33749.201702294,0.11111373931387258,True,41.965456189,1.0
El Paso,8.4655168433,433.0,51.46882,36.0,27.4,4.4294285811,21843,9.6203055701,126370,15.1,50.939678054,94.82146,1055:1,50983,74.378464442,867947,50.206752256,2.1743664811,2023,80.5800720695,,8591.0,11127.0,4118.0,,0.9615233992559232,0.970628549050323,0.9806148423732132,0.9659291168983748,0.9711180732328176,0.9621108282749168,0.0965,0.1577,0.0608,0.95,Very High Vulnerability,0.96,Very High Concern,1055.0,1.0,large,very urban,23.469542212999997,1.0,4.4294285811,0.0,213.5,1.0,212.55431699793516,4041.7904097819173,23836.0,20370318.75514671,0.11701338740208796,False,50.939678054,0.0
Ellis,7.2161642078,79.0,41.19733,53.0,12.4,5.8931377685,7666,14.622794468,19920,11.1,34.379483717,72.52884,1379:1,87698,46.881656512,202678,50.457869132,31.975135352,2023,88.929650796,,2005.0,2362.0,114.0,,0.942153846153846,0.944,0.953846153846154,0.946153846153846,0.9467692307692308,0.9433846153846154,0.1147,0.169,0.0766,0.39,Low Vulnerability,0.7,High Concern,1379.0,1.0,large,urban,23.469542212999997,1.0,5.8931377685,0.0,213.5,1.0,212.24181508642525,944.6771830440482,4481.0,4756759.8766464135,0.09420277912281694,False,34.379483717,0.0
Erath,6.652555186,25.0,57.838240000000006,49.0,20.4,6.160164271,1152,12.42584403,5840,13.8,79.41056646,57.6329,1735:1,51964,51.908525307,43378,50.975148693,46.320929005,2023,83.7329366935,,379.0,370.0,29.5,,0.9471153846153846,0.9543269230769232,0.9543269230769232,0.9519230769230768,0.9519230769230768,0.9495192307692308,0.1134,0.1689,0.0762,0.63,High Vulnerability,0.87,Very High Concern,1735.0,1.0,large,urban,23.469542212999997,1.0,6.160164271,0.0,213.5,1.0,212.1848049281415,178.61787988463743,778.5,1018061.8021155138,0.0764688350336189,False,79.41056646,0.0
Falls,9.3510118632,2.0,11.57742,36.0,27.5,,416,11.46953405,3160,18.3,46.251502548,46.20805,2164:1,46173,79.282868526,17313,52.74071507,67.356990932,2023,64.6726772995,,125.0,210.0,7.5,,0.9152542372881356,0.9322033898305084,0.9661016949152542,0.9209039548022598,0.9491525423728814,0.9209039548022598,0.1248,0.188,0.085,0.98,Very High Vulnerability,0.99,Very High Concern,2164.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,58.899425353030296,342.5,406328.18433366896,0.0842914700986495,False,46.251502548,0.0
Fannin,8.4288052373,7.0,19.49155,43.0,17.9,,1002,12.757830405,4880,13.9,51.670927777,41.01835,2438:1,56794,53.680365297,36569,46.443709153,70.529264337,2023,73.4092733265,,275.0,362.0,26.0,,0.928191489361702,0.925531914893617,0.928191489361702,0.928191489361702,0.925531914893617,0.925531914893617,0.1317,0.1945,0.0881,0.58,Moderate Vulnerability,0.86,Very High Concern,2438.0,1.0,large,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,129.57873577666666,663.0,858257.6891871969,0.07724952637801434,False,51.670927777,0.0
Fayette,7.6968973747,6.0,23.48612,51.0,15.5,,836,15.690690691,3130,12.4,32.409007585,72.91287,1372:1,64711,52.008686211,24687,50.447604002,67.137737232,2023,64.4154429565,,133.5,162.5,10.0,,0.9705882352941176,0.9705882352941176,0.9742647058823528,0.9779411764705882,0.9742647058823528,0.9705882352941176,0.124,0.188,0.0827,0.44,Moderate Vulnerability,0.84,Very High Concern,1372.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,62.904586277036366,306.0,579392.588612331,0.052813930660190626,False,32.409007585,0.0
Fisher,11.743772242,2.0,52.85412,14.0,21.6,,135,16.148325359,520,13.7,,107.93308,927:1,51362,55.696202532,3706,49.541284404,100.0,2023,72.9013899425,,30.0,42.5,2.5,,0.9714285714285714,0.9714285714285714,1.0,0.9142857142857144,0.9714285714285714,0.9714285714285714,0.1278,0.1901,0.086,0.43,Moderate Vulnerability,0.91,Very High Concern,927.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,14.135862084727272,75.0,86978.12344137799,0.08622857913294592,True,41.965456189,1.0
Floyd,9.3253968254,3.0,52.8914,32.0,30.5,,227,15.379403794,750,13.0,43.308589608,93.45794,1070:1,43855,77.575757576,5350,49.700934579,53.319888303,2023,73.7123538065,,46.5,75.0,7.5,,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.1143,0.1758,0.0766,0.83,Very High Vulnerability,0.97,Very High Concern,1070.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,21.910586231327272,129.0,125562.05083954998,0.10273804795116258,False,43.308589608,0.0
Foard,,0.0,0.0,34.0,31.8,,39,16.810344828,150,12.7,,92.59259,1080:1,42616,75.247524752,1080,52.5,100.0,2023,69.4699904535,,15.0,25.0,0.0,,0.8,0.9333333333333332,0.9333333333333332,0.8,0.8,0.8,0.1293,0.1898,0.087,0.48,Moderate Vulnerability,0.93,Very High Concern,1080.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,7.067931042363636,40.0,25347.105590039995,0.1578089453168877,True,41.965456189,1.0
Fort Bend,8.6120705326,697.0,83.00524,54.0,8.9,4.1503001556,26374,10.885302736,80400,10.2,46.900561511,82.23387,1216:1,98070,38.981996938,858527,50.710926971,5.5357676703,2023,93.230168161,,8210.0,9893.0,1260.0,,0.9528459821428572,0.9503348214285714,0.9637276785714286,0.9564732142857144,0.9556361607142856,0.9506138392857144,0.0795,0.1228,0.0524,0.29,Low Vulnerability,0.54,Moderate Concern,1216.0,1.0,large,very urban,23.469542212999997,1.0,4.1503001556,0.0,213.5,1.0,212.6139109167794,3861.459471113125,19363.0,20149235.66750025,0.09609793800383004,False,46.900561511,0.0
Franklin,5.919395466,3.0,27.72387,44.0,22.4,,256,9.9417475728,1290,12.0,58.52548462,38.2263,2616:1,51885,58.930987821,10464,50.162461774,69.12776992,2023,82.6635522945,,69.0,101.5,15.0,,0.968421052631579,0.968421052631579,0.968421052631579,0.968421052631579,0.968421052631579,0.968421052631579,0.1283,0.1937,0.0866,0.53,Moderate Vulnerability,0.79,High Concern,2616.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,32.512482794872724,185.5,245585.28971683196,0.07553384008215137,False,58.52548462,0.0
Freestone,7.602739726,6.0,30.1902,39.0,21.2,,632,13.733159496,3360,17.0,16.558711163,50.57146,1977:1,48397,62.382978723,19774,47.886113078,66.476584578,2023,67.72760391700001,,134.0,184.0,7.5,,0.921161825726141,0.925311203319502,0.941908713692946,0.933609958506224,0.933609958506224,0.933609958506224,0.1248,0.188,0.085,0.84,Very High Vulnerability,0.97,Very High Concern,1977.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,63.14018397844848,325.5,464086.72771986196,0.07013775239797043,False,16.558711163,0.0
Frio,9.7432905484,4.0,19.62805,40.0,33.7,,533,11.347668725,2910,14.5,,92.21089,1084:1,47833,82.887517147,18436,40.285311347,22.181564733,2023,64.1842600295,,143.5,204.0,22.5,,0.9760765550239234,0.985645933014354,0.985645933014354,0.9808612440191388,0.9808612440191388,0.9808612440191388,0.1146,0.174,0.0756,0.99,Very High Vulnerability,0.99,Very High Concern,1084.0,1.0,medium,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,67.61654030527879,370.0,432684.4802388679,0.08551265804489629,True,41.965456189,1.0
Gaines,5.6283978254,2.0,9.09256,27.0,20.3,,1966,24.072486837,2820,13.4,58.506224066,18.26901,5474:1,58712,60.435267857,21895,48.869604933,63.043478261,2023,78.6130413385,,190.0,285.0,37.5,,0.81640625,0.82421875,0.828125,0.828125,0.8203125,0.828125,0.1166,0.1765,0.0789,0.68,High Vulnerability,0.99,Very High Concern,5474.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,89.52712653660606,512.5,513865.62675363495,0.09973424438558727,False,58.506224066,0.0
Galveston,8.5685021015,265.0,76.79178,50.0,16.4,4.7870295957,7401,8.6221559467,47740,14.1,49.523979284,103.36223,967:1,77627,49.239817818,355062,50.683542593,6.1498271595,2023,87.2940699735,,3054.0,3969.0,297.5,,0.95333455814808,0.9524159470880028,0.9650927797170678,0.956274113540327,0.9557229469042808,0.950762447179864,0.1049,0.1574,0.0689,0.58,Moderate Vulnerability,0.73,High Concern,967.0,1.0,large,very urban,23.469542212999997,1.0,4.7870295957,0.0,213.5,1.0,212.47796918131806,1437.3254845041697,7320.5,8333142.597232205,0.08784801069444621,False,49.523979284,0.0
Garza,8.8019559902,1.0,16.072,38.0,26.7,,142,14.639175258,1020,16.9,67.88125879,34.112230000000004,2932:1,43890,71.444201313,5863,34.129285349,22.334004024,2023,80.70878445049999,,40.5,50.0,15.0,,0.95,0.95,0.95,0.95,0.95,0.95,0.1143,0.1758,0.0766,0.72,High Vulnerability,0.96,Very High Concern,2932.0,1.0,small,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,19.083413814381817,105.5,137601.92599481897,0.07667043846753448,False,67.88125879,0.0
Gillespie,8.1187010078,34.0,126.11276,57.0,14.8,,967,17.569040698,3470,13.0,,76.93153,1300:1,71594,49.115164715,27297,51.306004323,53.653822925,2023,81.1681347735,,164.0,208.0,25.0,,0.9253246753246752,0.9123376623376624,0.935064935064935,0.9318181818181818,0.9285714285714286,0.9155844155844156,0.1008,0.1475,0.0669,0.36,Low Vulnerability,0.61,High Concern,1300.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,77.27604606317576,397.0,640648.093788261,0.06196849781484116,True,41.965456189,1.0
Glasscock,,0.0,0.0,47.0,10.3,,102,26.424870466,190,13.3,,0.0,1149:0,116958,27.986348123,1149,45.953002611,100.0,2023,79.4740594965,,25.0,17.5,0.0,,0.92,0.92,0.92,0.92,0.92,0.92,0.1235,0.1873,0.0822,0.18,Very Low Vulnerability,0.81,Very High Concern,1149.0,0.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,11.779885070606062,42.5,26966.504002736998,0.15760292841699616,True,41.965456189,1.0
Goliad,8.1027667984,,,47.0,24.3,,208,12.991880075,1070,14.1,28.449901725,13.960630000000002,7163:1,58937,50.355731225,7163,50.20242915,100.0,2023,67.3532541045,,43.0,76.0,5.0,,0.989247311827957,0.978494623655914,0.989247311827957,0.989247311827957,0.989247311827957,0.989247311827957,0.1134,0.1709,0.0762,0.58,Moderate Vulnerability,0.97,Very High Concern,7163.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,20.261402321442425,124.0,168112.33087171896,0.07376020507063243,False,28.449901725,0.0
Gonzales,8.8122605364,7.0,33.41608,44.0,23.1,,896,15.799682596,2740,13.1,30.735924734,71.27947,1403:1,48164,78.357463804,19641,49.39157884,65.279951532,2023,76.324105103,,208.0,232.0,20.0,,0.9836065573770492,0.971311475409836,0.9836065573770492,0.9877049180327868,0.9836065573770492,0.9836065573770492,0.1134,0.1709,0.0762,0.9,Very High Vulnerability,0.98,Very High Concern,1403.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,98.00864378744242,460.0,460965.27860553295,0.09979059624437377,False,30.735924734,0.0
Gray,7.1428571429,8.0,36.937850000000005,47.0,23.6,,908,16.506089802,3470,15.7,64.78755446,61.81645,1618:1,45530,61.803781298,21030,45.468378507,19.387619259,2023,74.93331927599999,,184.0,218.0,15.0,,0.960431654676259,0.960431654676259,0.9640287769784172,0.9640287769784172,0.9640287769784172,0.9640287769784172,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.95,Very High Concern,1618.0,1.0,medium,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,86.6999541196606,417.0,493564.4727393899,0.08448744247849921,False,64.78755446,0.0
Grayson,7.9365079365,62.0,44.82425,52.0,14.8,6.3785823376,4350,12.890416642,19450,14.6,39.24153424,94.73503,1056:1,62678,54.599831508,139336,50.938020325,43.150475277,2023,77.3511392555,,1216.0,1601.0,135.0,,0.9368825466520307,0.9407244785949506,0.951152579582876,0.942371020856202,0.9445664105378704,0.9412733260153676,0.1317,0.1945,0.0881,0.66,High Vulnerability,0.79,High Concern,1056.0,1.0,large,urban,23.469542212999997,1.0,6.3785823376,0.0,213.5,1.0,212.1381726709224,573.2113106707627,2952.0,3270152.1337905675,0.09027102957984452,False,39.24153424,0.0
Gregg,8.7272127361,111.0,89.35112,48.0,21.6,7.5115870225,4178,13.096768126,20810,16.8,36.246509745,167.47047,597:1,57608,65.590405904,124201,51.043872433,13.36235932,2023,81.144180163,,1091.0,1230.0,70.5,,0.9553305539011316,0.957712924359738,0.96605122096486,0.9571173317450864,0.9571173317450864,0.9541393686718284,0.1265,0.1924,0.0851,0.88,Very High Vulnerability,0.79,High Concern,597.0,1.0,large,very urban,23.469542212999997,1.0,7.5115870225,0.0,213.5,1.0,211.89627617069624,514.8745507547893,2391.5,2914940.6123968125,0.08204283784819846,False,36.246509745,0.0
Grimes,9.0909090909,8.0,27.014250000000004,50.0,21.7,,952,14.432989691,4270,15.0,47.244025185,29.71572,3365:1,52540,65.738036396,30287,45.260342721,68.903172455,2023,75.2355582825,,257.0,334.0,21.0,,0.9563758389261744,0.9563758389261744,0.959731543624161,0.9563758389261744,0.9563758389261744,0.9496644295302014,0.1225,0.1864,0.0827,0.86,Very High Vulnerability,0.9,Very High Concern,3365.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,121.09721852583031,612.0,710822.0250051309,0.08609750098775885,False,47.244025185,0.0
Guadalupe,8.0744374367,51.0,29.89309,40.0,12.5,5.3183169091,3711,8.4875237289,18060,11.1,44.61007155,51.40197,1945:1,80145,41.107765969,177036,50.229896744,26.16225586,2023,87.50223745950001,,1650.0,1797.0,93.0,,0.933249370277078,0.9389168765743072,0.9477329974811084,0.9345088161209067,0.9351385390428212,0.9338790931989924,0.1024,0.1543,0.0667,0.43,Moderate Vulnerability,0.77,High Concern,1945.0,1.0,large,very urban,23.469542212999997,1.0,5.3183169091,0.0,213.5,1.0,212.36453933990714,776.9658744010164,3540.0,4154953.8752206676,0.08519950175889719,False,44.61007155,0.0
Hale,8.5445094217,10.0,30.53062,37.0,28.1,,1101,12.443490054,4680,14.0,49.51778371,74.48790000000001,1343:1,47373,75.563232202,32220,47.172563625,23.099826317,2023,76.548736701,,347.0,438.0,32.5,,0.981264637002342,0.97423887587822,0.990632318501171,0.981264637002342,0.9836065573770492,0.981264637002342,0.1143,0.1758,0.0766,0.93,Very High Vulnerability,0.97,Very High Concern,1343.0,1.0,medium,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,163.50480478001214,817.5,756188.65010286,0.10810794368426453,False,49.51778371,0.0
Hall,10.179640719,,,27.0,42.3,,89,14.262820513,510,17.0,,35.14938,2845:1,34766,81.715575621,2845,49.912126538,100.0,2023,65.056477907,,25.0,20.0,2.5,,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.1241,0.1883,0.0824,0.95,Very High Vulnerability,1.0,Very High Concern,2845.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,11.779885070606062,47.5,66770.84759598499,0.07113883035814006,True,41.965456189,1.0
Hamilton,8.040201005,8.0,93.49071,25.0,22.8,,316,16.889363976,1440,17.1,,97.21716,1029:1,53759,52.56869773,8229,50.22481468,64.377128097,2023,73.3461557245,,42.5,57.5,2.5,,0.9464285714285714,0.9375,0.9553571428571428,0.9375,0.9553571428571428,0.9375,0.1264,0.1929,0.0847,0.61,High Vulnerability,0.78,High Concern,1029.0,1.0,small,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,20.025804620030303,102.5,193130.86287077697,0.05307282247715235,True,41.965456189,1.0
Hansford,6.6413662239,3.0,56.82894,45.0,16.7,,406,25.438596491,600,11.1,,58.1508,1720:1,57692,55.938416422,5159,48.885442915,40.334936754,2023,75.683277131,,49.5,85.0,10.0,,0.9318181818181818,0.9204545454545454,0.9545454545454546,0.9318181818181818,0.9545454545454546,0.9318181818181818,0.1241,0.1883,0.0824,0.76,High Vulnerability,0.83,Very High Concern,1720.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,23.3241724398,144.5,121079.36827686698,0.11934320607750289,True,41.965456189,1.0
Hardeman,4.3795620438,5.0,124.65719,37.0,26.3,,188,21.33938706,600,15.2,,84.45946,1184:1,45677,76.326530612,3552,49.408783784,100.0,2023,68.865345181,,35.0,37.5,5.0,,0.9473684210526316,0.9473684210526316,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9473684210526316,0.1293,0.1898,0.087,0.73,High Vulnerability,0.96,Very High Concern,1184.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,16.491839098848484,77.5,83363.81394057599,0.09296599607983883,True,41.965456189,1.0
Hardin,8.9017102823,10.0,17.15119,46.0,15.1,6.2578222778,1706,11.509141199,9210,16.1,66.330426643,57.92217,1726:1,67183,46.534464677,56973,50.566057606,51.547542784,2023,82.509199593,,506.0,686.0,22.5,,0.8875154511742892,0.927070457354759,0.9406674907292956,0.892459826946848,0.892459826946848,0.8875154511742892,0.1338,0.1949,0.0899,0.25,Low Vulnerability,0.81,Very High Concern,1726.0,1.0,large,urban,23.469542212999997,1.0,6.2578222778,0.0,213.5,1.0,212.1639549436897,238.4947999929098,1214.5,1337130.2285012489,0.09082884928577961,False,66.330426643,0.0
Harris,8.7783547757,2788.0,58.84025,51.0,23.0,5.9292286292,161681,12.748343979,695310,14.9,50.439585496,114.57203,873:1,63539,69.079986136,4728030,50.20824741,1.2132803285,2023,85.230364624,,51291.0,62148.0,12935.0,,0.9334318789549736,0.94357986347556,0.9506718264711256,0.9326678735737182,0.9302097693035924,0.9266222657742198,0.1057,0.1669,0.0691,0.72,High Vulnerability,0.79,High Concern,873.0,1.0,large,very urban,23.469542212999997,1.0,5.9292286292,0.0,213.5,1.0,212.2341096876658,24167.180325293786,126374.0,110964699.66933037,0.11388666880241069,False,50.439585496,0.0
Harrison,8.479741843,21.0,31.63318,45.0,20.0,6.8382220623,2012,12.12632594,10630,16.0,41.23539529,66.52205,1503:1,56645,51.609815524,69150,50.856109906,56.054303607,2023,70.38683133699999,,553.0,635.0,59.5,,0.946808510638298,0.9444444444444444,0.966903073286052,0.9598108747044918,0.953900709219858,0.9562647754137116,0.1276,0.1901,0.0861,0.73,High Vulnerability,0.94,Very High Concern,1503.0,1.0,large,rural,23.469542212999997,1.0,6.8382220623,0.0,213.5,1.0,212.04003958969895,260.7998003915036,1247.5,1622918.8440289497,0.07686767607572045,False,41.23539529,0.0
Hartley,6.9506726457,,,47.0,8.2,,224,18.436213992,610,10.9,,,,71332,59.027777778,5397,39.003149898,57.258330584,2023,84.0863323955,,38.5,42.5,15.0,,0.896551724137931,0.8275862068965517,0.9655172413793104,0.8620689655172413,0.896551724137931,0.8275862068965517,0.1241,0.1883,0.0824,0.53,Moderate Vulnerability,0.74,High Concern,,,small,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,18.141023008733335,96.0,126665.11932356098,0.07579039952962253,True,41.965456189,1.0
Haskell,8.8414634146,3.0,52.13764,38.0,27.4,,154,14.864864865,870,15.3,10.907424381,18.48087,5411:1,43546,68.414322251,5411,46.220661615,47.61824038,2023,67.741955647,,25.0,44.5,5.0,,0.9,0.9,0.92,0.92,0.88,0.92,0.1278,0.1901,0.086,0.98,Very High Vulnerability,0.99,Very High Concern,5411.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,11.779885070606062,74.5,126993.69291454299,0.058664330716118936,False,10.907424381,0.0
Hays,6.9996640161,103.0,42.67396,52.0,12.6,3.6802174159,6222,10.848982581,26660,12.0,51.110830383,66.95457999999999,1494:1,79336,43.315629169,255397,50.197144054,31.712145226,2023,86.04775476,,2632.0,2933.0,267.0,,0.9613857813063876,0.959942259112234,0.9635510645976182,0.9595813785636954,0.9613857813063876,0.954168170335619,0.1018,0.157,0.0664,0.49,Moderate Vulnerability,0.73,High Concern,1494.0,1.0,large,urban,23.469542212999997,1.0,3.6802174159,0.0,213.5,1.0,212.71427358170536,1237.3405675520062,5832.0,5994050.67257356,0.09729647476430187,False,51.110830383,0.0
Hemphill,4.8991354467,4.0,105.90416,35.0,14.9,,248,20.735785953,500,12.9,,122.28676000000002,818:1,65387,44.811858609,3271,50.290431061,26.95035461,2023,79.5468181135,,29.5,30.0,0.0,,0.9387755102040816,0.9387755102040816,0.9387755102040816,0.9387755102040816,0.9387755102040816,0.9387755102040816,0.1241,0.1883,0.0824,0.74,High Vulnerability,0.8,Very High Concern,818.0,1.0,small,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,13.90026438331515,59.5,76768.87257872299,0.07750537164524,True,41.965456189,1.0
